time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-11-14 16:06:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,109.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 16:07:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,2.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 16:12:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,150.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 16:28:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,35.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 16:29:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 16:43:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1500.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 16:53:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,347.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 17:00:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,13.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 17:27:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 17:30:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,3.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
