created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-04-01 15:06:51.247600+00:00,346,346.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,9b068596-8598-442e-b655-4ee97b97387a,0.93,0.9300
2024-04-01 15:06:51.247600+00:00,40,40.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,ef0d6580-9367-4cc1-b4ed-5a8bcd5b08fb,0.93,0.9300
2024-04-01 17:09:04.905681+00:00,900,900.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,d3b13ddb-9953-4c88-bc26-6bc710b035d5,0.93,0.9300
2024-04-01 18:13:24.274619+00:00,400,400.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,07adc13a-1ca9-4593-86f8-1473c86bf398,0.93,0.9300
2024-04-01 18:14:13.724497+00:00,1000,1000.00,6,0.0600,0.94,yes,FEDDECISION-24MAY-H0,492167ae-7617-4ebc-bb5a-346cd2fa3ec7,0.94,0.9400
2024-04-02 02:40:52.540969+00:00,124,124.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,05c8e377-2854-4ced-920f-8bdf5ef52d17,0.93,0.9300
2024-04-02 03:08:28.401667+00:00,1,1.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,8b65e17e-c7c1-41e1-adba-64a0b07a13ee,0.93,0.9300
2024-04-02 14:18:32.835191+00:00,10,10.00,6,0.0600,0.94,yes,FEDDECISION-24MAY-H0,18647dab-ad83-4e77-8afc-795fd6451def,0.94,0.9400
2024-04-02 14:44:29.835315+00:00,124,124.00,4,0.0400,0.96,yes,FEDDECISION-24MAY-H0,d162bec1-3574-4ec9-81ba-62c04a5b727c,0.96,0.9600
2024-04-02 14:44:29.835315+00:00,400,400.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,7d3fcc39-c5bd-489f-8d1b-406a97ab31df,0.95,0.9500
2024-04-02 14:44:29.835315+00:00,76,76.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,004d02e8-03a5-4769-9b18-f8243776cbf5,0.95,0.9500
2024-04-02 18:07:33.499600+00:00,900,900.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,08ff9a6c-dca0-40ad-b112-1ae74a2cf287,0.94,0.9400
2024-04-02 18:08:16.651430+00:00,100,100.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,a826cb78-eb33-4763-b012-ae52f1e893ab,0.94,0.9400
2024-04-02 18:38:18.200040+00:00,104,104.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,0c59cae8-bcf7-4a67-bac0-ea8a1c33b6ab,0.95,0.9500
2024-04-03 12:54:14.089582+00:00,54,54.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,fed12c17-8f6c-4914-88b4-0467e3b385ea,0.95,0.9500
2024-04-03 12:58:09.805557+00:00,10,10.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,abd9108b-8156-44ca-97be-1dcdc9452c31,0.95,0.9500
2024-04-03 15:44:11.959817+00:00,211,211.00,6,0.0600,0.94,yes,FEDDECISION-24MAY-H0,9e51551f-12d8-45bd-92ae-e193672ae4e2,0.94,0.9400
2024-04-03 16:13:41.204465+00:00,284,284.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,a9afcc66-28ea-4193-9670-492b02ad3dd4,0.95,0.9500
2024-04-03 17:43:28.081493+00:00,2706,2706.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,905a2781-ed93-44aa-b06f-2efaa4a4d481,0.95,0.9500
2024-04-03 17:43:28.081493+00:00,294,294.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,ccbd8474-5391-460a-aa8a-b80105596d1d,0.95,0.9500
2024-04-03 17:44:11.593035+00:00,3438,3438.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,4aad0a66-0df2-44d4-8a24-7c93360ff69f,0.95,0.9500
2024-04-03 17:44:11.593035+00:00,549,549.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,74bb6d7a-25fc-4b0c-8cd6-9561cd65583d,0.95,0.9500
2024-04-03 17:44:11.593035+00:00,4,4.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,d364bad6-3ebe-4bef-be6d-2a8734a31adb,0.95,0.9500
2024-04-03 17:44:11.593035+00:00,9,9.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,f4f1e8fe-1435-4e9d-8007-742da3311cdf,0.95,0.9500
2024-04-03 17:46:02.565229+00:00,1000,1000.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,ac342d6f-8629-4a95-9613-b5216cfac799,0.95,0.9500
2024-04-03 17:47:01.994847+00:00,2000,2000.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,53f33b7a-c26c-47d9-9ae4-1ead05070286,0.95,0.9500
2024-04-03 20:37:00.256489+00:00,3000,3000.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,3777afdc-c2e4-4b8c-b335-242c06cf312a,0.95,0.9500
2024-04-04 13:35:26.250940+00:00,1821,1821.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,c85f6b1f-65b0-4181-8e5f-ba76c5056f6d,0.95,0.9500
2024-04-04 13:35:32.024573+00:00,554,554.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,296f6ce1-b90c-45d8-b59f-f3e0f16b4baf,0.95,0.9500
2024-04-04 15:43:12.178098+00:00,100,100.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,2d6bd224-8fae-43f0-8afd-7e28b81cac84,0.94,0.9400
2024-04-04 15:43:12.178098+00:00,3000,3000.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,447e3cd7-aa56-4893-8bb4-bdc78bda076b,0.94,0.9400
2024-04-04 16:18:28.188932+00:00,20,20.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,eab9f83e-5241-4d9a-b85b-40f76a52f563,0.94,0.9400
2024-04-04 18:05:17.137119+00:00,980,980.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,bf7a22f6-2812-4918-96eb-274201b58566,0.95,0.9500
2024-04-04 18:05:17.137119+00:00,3000,3000.00,5,0.0500,0.95,yes,FEDDECISION-24MAY-H0,ce69ddbb-39d0-4fb5-8db4-d31a025d927c,0.95,0.9500
2024-04-04 18:52:14.951635+00:00,3000,3000.00,5,0.0500,0.95,no,FEDDECISION-24MAY-H0,32a855f0-24d0-45db-b8b7-cbf4a720ec89,0.95,0.9500
2024-04-04 18:54:00.537532+00:00,3980,3980.00,6,0.0600,0.94,no,FEDDECISION-24MAY-H0,d30389fc-800d-4b69-a2b9-42057e3de4e4,0.94,0.9400
2024-04-04 18:56:35.063532+00:00,1234,1234.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,664815ac-6801-44e8-bfca-a33555c16943,0.93,0.9300
2024-04-04 18:56:35.063532+00:00,2000,2000.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,765dfffb-f233-4d4c-9017-0e8d6e9cc89d,0.93,0.9300
2024-04-04 18:56:35.063532+00:00,500,500.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,8fbe912f-927a-48b1-af49-bb1d929652cb,0.93,0.9300
2024-04-04 18:56:35.063532+00:00,1500,1500.00,7,0.0700,0.93,no,FEDDECISION-24MAY-H0,c9afc763-bf62-4e4a-bac8-7bc05524fd99,0.93,0.9300
2024-04-04 18:56:35.152640+00:00,1234,1234.00,8,0.0800,0.92,no,FEDDECISION-24MAY-H0,54d156fe-b190-4464-a6b3-5244d97a696d,0.92,0.9200
2024-04-04 18:56:35.152640+00:00,299,299.00,9,0.0900,0.91,no,FEDDECISION-24MAY-H0,bf1c771a-7a2b-4f90-b237-31537b2ff41f,0.91,0.9100
2024-04-04 19:00:22.582809+00:00,10,10.00,11,0.1100,0.89,no,FEDDECISION-24MAY-H0,682071d8-3dc0-4446-a3dd-979220645145,0.89,0.8900
2024-04-04 19:06:51.362809+00:00,500,500.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,8bb0d960-298b-4168-8931-052932120af4,0.92,0.9200
2024-04-04 19:16:19.482481+00:00,1234,1234.00,10,0.1000,0.9,no,FEDDECISION-24MAY-H0,b7f7e4c0-6087-4978-9a65-8c249ca84c0f,0.9,0.9000
2024-04-04 19:16:46.956753+00:00,200,200.00,11,0.1100,0.89,no,FEDDECISION-24MAY-H0,a2cde1a3-83d0-4507-b186-1db14c929a8e,0.89,0.8900
2024-04-04 19:17:05.239828+00:00,17168,17168.00,12,0.1200,0.88,no,FEDDECISION-24MAY-H0,f243a147-a639-40a3-9a92-25d8b008547b,0.88,0.8800
2024-04-04 19:24:51.440783+00:00,1500,1500.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,8c4b7c86-78e4-4a92-a896-cda011b8d2c4,0.92,0.9200
2024-04-04 19:24:51.440783+00:00,500,500.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,e6c71ea2-c871-49b0-8255-bf456954eef9,0.92,0.9200
2024-04-04 19:36:34.192551+00:00,3000,3000.00,11,0.1100,0.89,yes,FEDDECISION-24MAY-H0,fb1e04cd-6fed-48ef-81d4-c9850e8bcc2c,0.89,0.8900
2024-04-04 19:36:44.637826+00:00,10,10.00,12,0.1200,0.88,yes,FEDDECISION-24MAY-H0,a3d9696a-ad6a-4dfe-b242-011a22d2206d,0.88,0.8800
2024-04-04 19:38:48.637967+00:00,10,10.00,11,0.1100,0.89,yes,FEDDECISION-24MAY-H0,27765eec-df59-4bb5-8531-dd122c5d1659,0.89,0.8900
2024-04-04 19:39:52.479547+00:00,10,10.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,a5523e61-ee63-4d2c-98d3-d9fa03f9a3ff,0.9,0.9000
2024-04-04 20:14:10.923414+00:00,7,7.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,9473bafc-5fe3-4fb2-b95d-1454bb50d5ad,0.91,0.9100
2024-04-04 20:17:32.881945+00:00,53,53.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,247a8c39-de30-4ae4-86c3-4fbe167f1653,0.93,0.9300
2024-04-04 20:21:11.300765+00:00,107,107.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,591be990-66a0-4873-8dbe-177646009a55,0.93,0.9300
