created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars
2024-08-02 13:04:09.094207+00:00,185.00,0.4400,no,FEDDECISION-24SEP-C25,a47122fb-249f-44b4-bad3-620eb00b1e6e,0.5600
2024-08-02 13:04:09.094207+00:00,35.00,0.5400,no,FEDDECISION-24SEP-C25,7fe3d08b-d03e-41a6-acfa-98d292a56ee2,0.4600
2024-08-02 13:04:09.094207+00:00,3.00,0.5500,no,FEDDECISION-24SEP-C25,8249672e-da3f-4e8e-bb32-ddd3b6bbd547,0.4500
2024-08-02 13:04:09.094207+00:00,5.00,0.5200,no,FEDDECISION-24SEP-C25,6071f15e-5424-41f3-a2e3-6eaecbe20dc3,0.4800
2024-08-02 13:17:06.734247+00:00,10.00,0.5100,yes,FEDDECISION-24SEP-C25,e56e94ee-a5aa-4680-a905-7186f14569f4,0.4900
2024-08-02 13:21:22.112924+00:00,500.00,0.5100,yes,FEDDECISION-24SEP-C25,e652072a-d354-4897-b36e-895919f09e51,0.4900
2024-08-02 13:22:04.174085+00:00,270.00,0.5200,no,FEDDECISION-24SEP-C25,242c7290-58ed-4bc6-b40e-d489f6229b1e,0.4800
2024-08-02 13:29:59.930445+00:00,555.00,0.5400,no,FEDDECISION-24SEP-C25,f8ba021a-22a8-4e6a-b637-2f8d7e096942,0.4600
2024-08-02 13:30:15.059872+00:00,555.00,0.5500,no,FEDDECISION-24SEP-C25,0695b69e-c6b1-47b6-82b8-0b0b4abcfe48,0.4500
2024-08-02 13:32:16.514171+00:00,1000.00,0.5700,no,FEDDECISION-24SEP-C25,35d5408b-b086-49b2-9b15-9108cd4bc665,0.4300
2024-08-02 13:33:07.345967+00:00,1555.00,0.5800,no,FEDDECISION-24SEP-C25,52186402-c1fb-43d4-8241-fc4cca7af140,0.4200
2024-08-02 13:46:48.159618+00:00,15.00,0.5800,no,FEDDECISION-24SEP-C25,1665ec8c-e36b-4095-9800-a2bc7b7489f4,0.4200
2024-08-02 14:04:21.383920+00:00,555.00,0.5700,no,FEDDECISION-24SEP-C25,5c883528-9d7e-4756-9bfb-f7ef369d933a,0.4300
2024-08-02 14:12:53.569000+00:00,400.00,0.6000,no,FEDDECISION-24SEP-C25,5f8a1459-4bb2-4eb0-9e44-20b2c59a1897,0.4000
2024-08-02 14:13:21.727559+00:00,1000.00,0.6200,yes,FEDDECISION-24SEP-C25,415c9b73-db56-4662-bd26-e92933d442aa,0.3800
2024-08-02 14:14:50.268663+00:00,1000.00,0.6400,yes,FEDDECISION-24SEP-C25,6895d0a0-8951-4d67-89a5-890e6145253e,0.3600
2024-08-02 14:16:10.517192+00:00,1.00,0.6500,yes,FEDDECISION-24SEP-C25,25a20f17-0840-4d4c-a573-47a8f8147f65,0.3500
2024-08-02 14:16:36.320905+00:00,2500.00,0.6400,yes,FEDDECISION-24SEP-C25,9fb79d32-4780-4614-bb57-82953e635e04,0.3600
2024-08-02 14:17:43.339770+00:00,2000.00,0.6400,yes,FEDDECISION-24SEP-C25,b11688a8-a3ef-41d4-8ccf-49ed226c331b,0.3600
2024-08-02 14:20:43.339895+00:00,4.00,0.6400,yes,FEDDECISION-24SEP-C25,c6e8fd35-cf52-46d6-b956-90e3ed471d00,0.3600
