id,transactionHash,timestamp,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0xd0498e43c142041c3c89274f75468c13c6a26c2b9a763387b07e0d944fd62968_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0xd0498e43c142041c3c89274f75468c13c6a26c2b9a763387b07e0d944fd62968,1718155509,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,720.74074,740.740739,0.0,YES,2024-06-12 01:25:09+00:00,BUY,720.74074,740.740739,0.97300000128655,0.97300000128655,0.027
0xc754e55d98635fb5d05bc28b4fe64615934ff036100b34083e8d807300815dc8_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0xc754e55d98635fb5d05bc28b4fe64615934ff036100b34083e8d807300815dc8,1718155827,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1263.927,1299.0,0.0,YES,2024-06-12 01:30:27+00:00,BUY,1263.927,1299.0,0.973,0.973,0.027
0xaa43b64311faa50a4149b8447d54e055d09c440a5c8dc4d8126ed5bff0f37c9e_0x0119d64a4e9d05efd20e184075b5779c402b9effbceaa5e6a58106f3bb81d768,0xaa43b64311faa50a4149b8447d54e055d09c440a5c8dc4d8126ed5bff0f37c9e,1718157239,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,200.0,4.2,0.0,NO,2024-06-12 01:53:59+00:00,SELL,4.2,200.0,0.021,0.979,0.021
0xa7d93d568384732d725b2f12cdf824e2e2eeeef4b408b56d88d1645fe86a801a_0x0422629eaa23e75046e0b962ae1354fcfeeba635885595cf47c3dc9c525487b8,0xa7d93d568384732d725b2f12cdf824e2e2eeeef4b408b56d88d1645fe86a801a,1718157519,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1262.83168,1289.92,0.0,YES,2024-06-12 01:58:39+00:00,BUY,1262.83168,1289.92,0.979,0.979,0.021
0x0179f4ea58348be6dfd4f1aced7195cb3cd77b81b6b89e3f85ac69cee5b01bfe_0x52b44313aa126bb875b9575062177f846e60556fc613acbb18d53b4b751651ff,0x0179f4ea58348be6dfd4f1aced7195cb3cd77b81b6b89e3f85ac69cee5b01bfe,1718157941,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1507.51,1464.72723,0.0,YES,2024-06-12 02:05:41+00:00,SELL,1464.72723,1507.51,0.9716202413250989,0.9716202413250989,0.02838
0xb4e294f93f35f5d06faa5af7ef82b20e609c9467c7ef2dcaa66c0a1f6edee6fa_0x1126a90be7130af22efb0887cf704a018943762441f2d828eaf0c1940bab31ba,0xb4e294f93f35f5d06faa5af7ef82b20e609c9467c7ef2dcaa66c0a1f6edee6fa,1718157947,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,2478.35,2555.0,0.0,YES,2024-06-12 02:05:47+00:00,BUY,2478.35,2555.0,0.97,0.97,0.03
0x4f9e0a2862080c781fd8386ae13247d640dcb97a0451386ca3a650b058b062e1_0x9993cfea5db3b3df553f061542e11510bc7d66bab7c72bd64feed0c5146aae4b,0x4f9e0a2862080c781fd8386ae13247d640dcb97a0451386ca3a650b058b062e1,1718157971,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,10.0,0.37,0.0,NO,2024-06-12 02:06:11+00:00,SELL,0.37,10.0,0.037,0.963,0.037
0xc5f5befb3e697d91826667be8b584afe0aeab173a51b5dcee6fd642126727e9b_0x196536c21c51ac6bb3a9526c603b44adf41c5f9e3472ed5b396bcc8cb6600787,0xc5f5befb3e697d91826667be8b584afe0aeab173a51b5dcee6fd642126727e9b,1718158646,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.66,10.0,0.0,YES,2024-06-12 02:17:26+00:00,BUY,9.66,10.0,0.966,0.966,0.034
0x151ef61c3f8389ffad85bad329a2fd259df68af469d7a4ccc4a914390801cbbe_0x196536c21c51ac6bb3a9526c603b44adf41c5f9e3472ed5b396bcc8cb6600787,0x151ef61c3f8389ffad85bad329a2fd259df68af469d7a4ccc4a914390801cbbe,1718158726,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,207.69,215.0,0.0,YES,2024-06-12 02:18:46+00:00,BUY,207.69,215.0,0.966,0.966,0.034
0xbcdf20b546fb213b8c7a73520faa33df9ce6479504e91c727e6dd9bc2811ff6d_0x67d51ca04aa938e0d196377b1cb86fbaad239a2e3f020245eab184ee5dda82c7,0xbcdf20b546fb213b8c7a73520faa33df9ce6479504e91c727e6dd9bc2811ff6d,1718159064,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1844.63,1772.91443,0.0,YES,2024-06-12 02:24:24+00:00,SELL,1772.91443,1844.63,0.9611219756807597,0.9611219756807597,0.038878
0x2cfcd968ea2a893bf9e120773ae6c6731e94857375f510bf077092b9967d1e96_0xc6b1e7168e03c59fe08a53cf61ac17df624b4cb9d82e408364d13eee5e499e9a,0x2cfcd968ea2a893bf9e120773ae6c6731e94857375f510bf077092b9967d1e96,1718159668,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,3000.0,2883.0,0.0,YES,2024-06-12 02:34:28+00:00,SELL,2883.0,3000.0,0.961,0.961,0.039
0xb3e706ca2db782b6ce13c425c71400a73405b4102bcea124332a0f521302700a_0x9af8d0b914615f15abba0f69ee72da6c749299d49d093291d343efcf616d314c,0xb3e706ca2db782b6ce13c425c71400a73405b4102bcea124332a0f521302700a,1718159880,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,199.28257,207.37,0.0,YES,2024-06-12 02:38:00+00:00,BUY,199.28257,207.37,0.961,0.961,0.039
0x865834966e829291af2e0fd04bb50da42c28af1537771ed972c2eaaf762aabb2_0xbb48dab84e88d0ddf851954408395236e680a84f65a5b89eb82c408b424b9ba2,0x865834966e829291af2e0fd04bb50da42c28af1537771ed972c2eaaf762aabb2,1718161196,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,222.0,212.898,0.0,YES,2024-06-12 02:59:56+00:00,SELL,212.898,222.0,0.959,0.959,0.041
0xd2ec9b5912f337d1418032206e8f347a7f04e194eca1bb384a6f9c04b5ee2c85_0xde8c95fc2599b598a13ede33f061a2bc09becad0472832eb0c5fb47bb1c398df,0xd2ec9b5912f337d1418032206e8f347a7f04e194eca1bb384a6f9c04b5ee2c85,1718162956,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,450.0,436.95,0.0,YES,2024-06-12 03:29:16+00:00,SELL,436.95,450.0,0.971,0.971,0.029
0x1ce25ed8550b6f3907924d2d9ad9a81a0e2ad95061fcdfa66e620ab1a6ad6ef2_0x12db40d3fa0a9e50e720b995fc01e762b6cd03661e5d5b0726fb51687f1aa18e,0x1ce25ed8550b6f3907924d2d9ad9a81a0e2ad95061fcdfa66e620ab1a6ad6ef2,1718165848,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,10.0,0.29,0.0,NO,2024-06-12 04:17:28+00:00,SELL,0.29,10.0,0.028999999999999998,0.971,0.028999999999999998
0x5a6ec8b677c4edd48c19e48aa1f845583b237fc8315e8d57b3a7e7ab45cfa049_0x12db40d3fa0a9e50e720b995fc01e762b6cd03661e5d5b0726fb51687f1aa18e,0x5a6ec8b677c4edd48c19e48aa1f845583b237fc8315e8d57b3a7e7ab45cfa049,1718166037,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,10.0,0.29,0.0,NO,2024-06-12 04:20:37+00:00,SELL,0.29,10.0,0.028999999999999998,0.971,0.028999999999999998
0x95957d9c1afd8eaca9371c7631912e473801978e4268ce545f4a1d7448bc488d_0x689b37da5ec0af519aa2395c993b78b8f77baf057bb844ea54beb7d535520971,0x95957d9c1afd8eaca9371c7631912e473801978e4268ce545f4a1d7448bc488d,1718166529,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,530.0,514.63,0.0,YES,2024-06-12 04:28:49+00:00,SELL,514.63,530.0,0.971,0.971,0.029
0x2702cbb6a7d8673f7794479820856e7552d9faa97c366a20f3cfd41a661d4c3a_0xf8ec7143d504348b81333d8729652ff070dabeb86490164abae05b061659e41c,0x2702cbb6a7d8673f7794479820856e7552d9faa97c366a20f3cfd41a661d4c3a,1718166775,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,850.0,816.85,0.0,YES,2024-06-12 04:32:55+00:00,SELL,816.85,850.0,0.9610000000000001,0.9610000000000001,0.039
0x85ad5b3a2ef489dd9171de131b84be4d4349c7903367650092e18352877f20fe_0xb46c88f54e9a0286f4d33a0d1f09915aeffbf1f87b8f9ced7f5942526b5f6f03,0x85ad5b3a2ef489dd9171de131b84be4d4349c7903367650092e18352877f20fe,1718180217,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.99997,10.288035,0.0,YES,2024-06-12 08:16:57+00:00,BUY,9.99997,10.288035,0.971999998055994,0.971999998055994,0.028
0xe885c4367f94e8e54baf3b5b78d5895e7aeeba194becfa81ceb3dbd7c1fc2c6f_0x3b76aa03cee84173522748855ccaa345a3fbed34030ee4d3e5722ecce2bc196a,0xe885c4367f94e8e54baf3b5b78d5895e7aeeba194becfa81ceb3dbd7c1fc2c6f,1718181373,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,48.6,50.0,0.0,YES,2024-06-12 08:36:13+00:00,BUY,48.6,50.0,0.972,0.972,0.028
0xc3cf772ca2fd6e776503500d99430de3d47e5e2e8a2a358da28d379c06a8149a_0x0dbe2c6401e681f00d4547f35493d0ac198e172110f25db6bc9a70dd593f7aa2,0xc3cf772ca2fd6e776503500d99430de3d47e5e2e8a2a358da28d379c06a8149a,1718183302,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,20.99999,21.604928,0.0,YES,2024-06-12 09:08:22+00:00,BUY,20.99999,21.604928,0.9719999992594281,0.9719999992594281,0.028
0x66e94e1ee785bcf9f1baa1b610ba83df5a82939f17d021fdf8b494a04f5de0c0_0xac466bd45afdc6dd8c8713318695fe937d17feb18754f7e2511e2597a51cfd67,0x66e94e1ee785bcf9f1baa1b610ba83df5a82939f17d021fdf8b494a04f5de0c0,1718183310,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,21.6,20.736,0.0,YES,2024-06-12 09:08:30+00:00,SELL,20.736,21.6,0.96,0.96,0.04
0x976d71bd1ba64ae539fe70687c96b5496286d23bd7ec8bcbb5a28e56d83eaac8_0xf1e63f63ea948ea804e2fff8b53d9071638f87b4def2cedd98ebee251515251d,0x976d71bd1ba64ae539fe70687c96b5496286d23bd7ec8bcbb5a28e56d83eaac8,1718185372,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,7300.0,7110.2,0.0,YES,2024-06-12 09:42:52+00:00,SELL,7110.2,7300.0,0.974,0.974,0.026
0x8f9982bbad4f5f32f8dcad5375b20cba8e7b433969dcab50f63b5b921d9656fc_0x36a5d5e7a46fbaa63762fca0dfaada39d22f784c1c2d22290c2b34323a47c4be,0x8f9982bbad4f5f32f8dcad5375b20cba8e7b433969dcab50f63b5b921d9656fc,1718186612,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,192.0,200.0,0.0,YES,2024-06-12 10:03:32+00:00,BUY,192.0,200.0,0.96,0.96,0.04
0x332330264b3528e88527876bcf79005f3fb3de10b160db46c2e5ee1b6c7ecd8a_0x36a5d5e7a46fbaa63762fca0dfaada39d22f784c1c2d22290c2b34323a47c4be,0x332330264b3528e88527876bcf79005f3fb3de10b160db46c2e5ee1b6c7ecd8a,1718186612,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.6,10.0,0.0,YES,2024-06-12 10:03:32+00:00,BUY,9.6,10.0,0.96,0.96,0.04
0x26f1c08233950979e01899eb4d4fe2e1900d45de8fa21b982c62f24cfa4f8326_0x36a5d5e7a46fbaa63762fca0dfaada39d22f784c1c2d22290c2b34323a47c4be,0x26f1c08233950979e01899eb4d4fe2e1900d45de8fa21b982c62f24cfa4f8326,1718186946,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.6,10.0,0.0,YES,2024-06-12 10:09:06+00:00,BUY,9.6,10.0,0.96,0.96,0.04
0x29558520f32f9177405d531b6a0c0e3803a7cfc5ab6823ade516e9df3331334c_0xe31f21889cb2c4bed05cfc264338df1dea61a0c300d1ddefd0cfa863a96b86d8,0x29558520f32f9177405d531b6a0c0e3803a7cfc5ab6823ade516e9df3331334c,1718187922,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.64,10.0,0.0,YES,2024-06-12 10:25:22+00:00,BUY,9.64,10.0,0.9640000000000001,0.9640000000000001,0.036
0x335c2fb93cdd7dc931c73829d9fced3b9d8a981535be14f5d3773881e78d1b59_0x6e63fabddf3b57586b13428ca9c59c2385af0bcbeac5ed2d9189665b120b229e,0x335c2fb93cdd7dc931c73829d9fced3b9d8a981535be14f5d3773881e78d1b59,1718188551,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999979,1.028785,0.0,YES,2024-06-12 10:35:51+00:00,BUY,0.999979,1.028785,0.971999980559592,0.971999980559592,0.028
0xfb2c5f4a9e41854c6453639fa32a687fb4c7ba7f0ec8728906d592d6aab1b815_0x36a5d5e7a46fbaa63762fca0dfaada39d22f784c1c2d22290c2b34323a47c4be,0xfb2c5f4a9e41854c6453639fa32a687fb4c7ba7f0ec8728906d592d6aab1b815,1718189838,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,3608.064,3758.4,0.0,YES,2024-06-12 10:57:18+00:00,BUY,3608.064,3758.4,0.96,0.96,0.04
0x62a29c5af14ff344dd34ee2d8c28ec422fc60df0164ee34f1c32122ea3a6f257_0x1c8104c2c80bbec3dbe4a72a9cd606b4c5ad6ab30377768638bfcf1d9b80e71a,0x62a29c5af14ff344dd34ee2d8c28ec422fc60df0164ee34f1c32122ea3a6f257,1718190234,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,190.0,200.0,0.0,YES,2024-06-12 11:03:54+00:00,BUY,190.0,200.0,0.95,0.95,0.05
0xea6a2d913ae63806fe02467679b8b465596d034ae48b9cd87aa908a37d1c8b2e_0x47734426d1b8dec1daa181bbf98dc50939a83a93a5b85c9496e32656b5c6c8a5,0xea6a2d913ae63806fe02467679b8b465596d034ae48b9cd87aa908a37d1c8b2e,1718191350,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,189.99998,195.272333,0.0,YES,2024-06-12 11:22:30+00:00,BUY,189.99998,195.272333,0.9729999999539105,0.9729999999539105,0.027
0x3989340ab765519f0003f3a0975281ea870bee068008b75a77e6625ffbfe9e26_0x1df08362e62564f5b2f903dd66bf0632a5f0ad18d9135fd1178f23ba1e5300cc,0x3989340ab765519f0003f3a0975281ea870bee068008b75a77e6625ffbfe9e26,1718195030,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.999989,10.277481,0.0,YES,2024-06-12 12:23:50+00:00,BUY,9.999989,10.277481,0.9729999987350986,0.9729999987350986,0.027
0x059d93bdcd0ec8308b39a2c6a3e9ed4be4c141b646b04ab42f02222bfd4cba26_0x3e799da8d0eeff017bf1c9a58ef23d9fc006c69525f268304b9d0a9bdb601320,0x059d93bdcd0ec8308b39a2c6a3e9ed4be4c141b646b04ab42f02222bfd4cba26,1718195348,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.6,10.0,0.0,YES,2024-06-12 12:29:08+00:00,BUY,9.6,10.0,0.96,0.96,0.04
0x4455e9546c87db4e594effe66abdb6e7e3fcbf5c7ebbae8ba87151742994563d_0x593713c2a12bb61b013c8aa1858d62b0d341081a931199b15136ab9de1b37284,0x4455e9546c87db4e594effe66abdb6e7e3fcbf5c7ebbae8ba87151742994563d,1718197481,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,225.0,219.15,0.0,YES,2024-06-12 13:04:41+00:00,SELL,219.15,225.0,0.974,0.974,0.026
0x07a62b4fe916bc24ed4cfa612f10449ac2f20f0d58405d5555ddfbcbe2b74dbe_0xea111221b0c4d125d6fefc539a6bb5196bc1ca596b146ec96c704e82f5783c5c,0x07a62b4fe916bc24ed4cfa612f10449ac2f20f0d58405d5555ddfbcbe2b74dbe,1718198321,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1023.434,1054.0,0.0,YES,2024-06-12 13:18:41+00:00,BUY,1023.434,1054.0,0.971,0.971,0.029
0x80f97e3805761691d73ef4c874f8195a1f28b56e88a408e93dcedfe7c2ba7f67_0x0ed15f75edc8d574fe958f234f9c9682e665a8b96ccd2bf55d98690b98bff674,0x80f97e3805761691d73ef4c874f8195a1f28b56e88a408e93dcedfe7c2ba7f67,1718198363,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,2862.0,3000.0,0.0,YES,2024-06-12 13:19:23+00:00,BUY,2862.0,3000.0,0.954,0.954,0.046
0xfed5fbc21310ad93638426e2ee34ced0e6a161c2ebaedfcfc3278b6f373c5973_0x5e3bba7603efbeede65656e3b2ec8986735dd687fae7f0ef63655914e3256f93,0xfed5fbc21310ad93638426e2ee34ced0e6a161c2ebaedfcfc3278b6f373c5973,1718198493,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,155.763238,149.999998,0.0,YES,2024-06-12 13:21:33+00:00,SELL,149.999998,155.763238,0.96299999875452,0.96299999875452,0.037
0x1489eb82235e1d8b2cd2e68d74b1732795196eee1bcfbd917424c73463b8885d_0xb3dbf073df33040bc25d74841e2e3e7eda9e4ca0fb776cc6d8c470131e345f6d,0x1489eb82235e1d8b2cd2e68d74b1732795196eee1bcfbd917424c73463b8885d,1718199233,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,894.5088,931.78,0.0,YES,2024-06-12 13:33:53+00:00,BUY,894.5088,931.78,0.96,0.96,0.04
0xae0d27c625fe88ae469e0d8393ab08e6c1881c78b9d096b9d26b7f53e8fff40d_0x5e3bba7603efbeede65656e3b2ec8986735dd687fae7f0ef63655914e3256f93,0xae0d27c625fe88ae469e0d8393ab08e6c1881c78b9d096b9d26b7f53e8fff40d,1718199399,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,399.23,384.45849,0.0,YES,2024-06-12 13:36:39+00:00,SELL,384.45849,399.23,0.963,0.963,0.037
0x879b187bc72190a3e00372bec427b1350735f481356db8e71c4f167693edc235_0x082b20b42cb298fbf2365864f48540654c23794d7584127ecf4a063e41949f10,0x879b187bc72190a3e00372bec427b1350735f481356db8e71c4f167693edc235,1718200381,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,193.0,200.0,0.0,YES,2024-06-12 13:53:01+00:00,BUY,193.0,200.0,0.965,0.965,0.035
0x647328ccccaa1f1aec7247b3f5b178e5078867796c6e293323e5196ffde71914_0x4cae47c603b8f04a8c424ceb891701fe03211b897207362efd178661acff88f5,0x647328ccccaa1f1aec7247b3f5b178e5078867796c6e293323e5196ffde71914,1718200383,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,193.2,0.0,YES,2024-06-12 13:53:03+00:00,SELL,193.2,200.0,0.966,0.966,0.034
0x3050f671b5cee7c477ad6a6236554313e8a380285aa6394f21cee1a2f30040e1_0xb8e0f0938631f1748a530d116a80711ac8ed60df1d914c25fcada235834f749a,0x3050f671b5cee7c477ad6a6236554313e8a380285aa6394f21cee1a2f30040e1,1718200461,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,193.2,200.0,0.0,YES,2024-06-12 13:54:21+00:00,BUY,193.2,200.0,0.966,0.966,0.034
0xd5c8c61f04adc522d6bf8f3d94c3e03118dcb30d37bbfcf06148f27208ad8661_0xcae78b75f129dff844e601d24905ce46c665c4a9f9b695e9c3a00549f4c9e011,0xd5c8c61f04adc522d6bf8f3d94c3e03118dcb30d37bbfcf06148f27208ad8661,1718200461,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,387.45847,400.0,0.0,YES,2024-06-12 13:54:21+00:00,BUY,387.45847,400.0,0.9686461749999999,0.9686461749999999,0.031354
0x7533e2a7460ffb221e675217831137eb17c74e630d5675679d7c6d2955834bf4_0xf0ed3fa27ac7109b72cbd96a7fe6045628d96ddea2bea7c4cae9bdb87f264740,0x7533e2a7460ffb221e675217831137eb17c74e630d5675679d7c6d2955834bf4,1718200549,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,119.49,115.9053,0.0,YES,2024-06-12 13:55:49+00:00,SELL,115.9053,119.49,0.97,0.97,0.03
0x8759a9c3f8e76af8a7390cc842e1a97b7b9af05e783da7dd2621418ff87eca94_0xd8bf5f40affa1d19c35e64093634c770501e0a8636d7eb95c294849be0ae14ba,0x8759a9c3f8e76af8a7390cc842e1a97b7b9af05e783da7dd2621418ff87eca94,1718200549,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,193.8,200.0,0.0,YES,2024-06-12 13:55:49+00:00,BUY,193.8,200.0,0.9690000000000001,0.9690000000000001,0.031
0x97d441fa10e80965b1a0273c56c1ab080a5763b0ffdb2cd2eddfc0b92ec63eac_0x7e777a9f12e48d9259ea00eac8025dd1f4ae64ae7805842e67f2b5fafc503992,0x97d441fa10e80965b1a0273c56c1ab080a5763b0ffdb2cd2eddfc0b92ec63eac,1718200561,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,193.8,200.0,0.0,YES,2024-06-12 13:56:01+00:00,BUY,193.8,200.0,0.9690000000000001,0.9690000000000001,0.031
0x431ef202d414a017f8e9c149b7d12aaf7752f4e715f43c58b9f037c3822220e5_0xf0ed3fa27ac7109b72cbd96a7fe6045628d96ddea2bea7c4cae9bdb87f264740,0x431ef202d414a017f8e9c149b7d12aaf7752f4e715f43c58b9f037c3822220e5,1718200561,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,102.51,99.4347,0.0,YES,2024-06-12 13:56:01+00:00,SELL,99.4347,102.51,0.97,0.97,0.03
0xddb458b3b2a499b1ce9e238f4002ce2b091c44d7bd5005018b6b7033608355df_0x212af632bfa1a66d3db1b5c83640832e770491dd2a7f2fd158088b900c7514ba,0xddb458b3b2a499b1ce9e238f4002ce2b091c44d7bd5005018b6b7033608355df,1718200896,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,32.0,30.432,0.0,YES,2024-06-12 14:01:36+00:00,SELL,30.432,32.0,0.951,0.951,0.049
0xdb206e8f43dcaaa09f157a67c7d1df111e17733a295462dfd59ffb97a3365496_0xb8ccf0230093e56f1c813a2ded9c7cdde5239fdf342f860b32c0600cc3940460,0xdb206e8f43dcaaa09f157a67c7d1df111e17733a295462dfd59ffb97a3365496,1718203275,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,200.0,9.0,0.0,NO,2024-06-12 14:41:15+00:00,SELL,9.0,200.0,0.045,0.955,0.045
0x0223047323e152541fb6878e711263993f506a7a48a2b9535ec03030ab88d5ec_0x2ac9c93ff493bd62bd0aef71f3bb7d4bdc2dbec67c35ad597f1de64a21f8799e,0x0223047323e152541fb6878e711263993f506a7a48a2b9535ec03030ab88d5ec,1718203743,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,191.4,200.0,0.0,YES,2024-06-12 14:49:03+00:00,BUY,191.4,200.0,0.9570000000000001,0.9570000000000001,0.043
0x5a9065978f55a83808c312dfd634d65d7840bda42081044a413bbb3ea408d827_0x76674c0ec77184e39fece0a552e1190b246ec47b6c260a6160f8e0b5d67a58f2,0x5a9065978f55a83808c312dfd634d65d7840bda42081044a413bbb3ea408d827,1718204286,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,4.299975,4.419296,0.0,YES,2024-06-12 14:58:06+00:00,BUY,4.299975,4.419296,0.9729999981897569,0.9729999981897569,0.027
0x3557c15bc3cf946ff4f1e7d827861379ac1356bad4f5f6d0cfbba97fe6783bb3_0xfca4ecb8e2d98cabe168808a564be9a87443e204fa576ee6a114623946b82fe5,0x3557c15bc3cf946ff4f1e7d827861379ac1356bad4f5f6d0cfbba97fe6783bb3,1718205108,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,222.0,216.006,0.0,YES,2024-06-12 15:11:48+00:00,SELL,216.006,222.0,0.973,0.973,0.027
0xd205a8ccb4da84d7440278cd05a42868aac9e1673b607775b47345c2877b2412_0xae3503a4a003f31fc6de3db788cdcc8d665859b15b14db6ae988c27c4970ce9b,0xd205a8ccb4da84d7440278cd05a42868aac9e1673b607775b47345c2877b2412,1718205116,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,225.0,219.15,0.0,YES,2024-06-12 15:11:56+00:00,SELL,219.15,225.0,0.974,0.974,0.026
0x077fff3f022d04fc07b62ee05d294619f630a8450b88def7009f09cda7de8aee_0xef45f53682852c3193cd8570e7369bdcd0baa90bce7a531318f5faeb960cc399,0x077fff3f022d04fc07b62ee05d294619f630a8450b88def7009f09cda7de8aee,1718206592,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,225.0,218.925,0.0,YES,2024-06-12 15:36:32+00:00,SELL,218.925,225.0,0.9730000000000001,0.9730000000000001,0.027
0x2a57f101a4cf18ab824c553ee6c65df006c162fff2a2c3dc39bb243440cc88bc_0x35824e6730f8752a5fee453209afc985079252476dfe442bf728411b79157ac0,0x2a57f101a4cf18ab824c553ee6c65df006c162fff2a2c3dc39bb243440cc88bc,1718206620,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,48.65,50.0,0.0,YES,2024-06-12 15:37:00+00:00,BUY,48.65,50.0,0.973,0.973,0.027
0x379388d0ca934629cd845ac7a3d32376b31ecbff14fe0dab68588ce16fcb56b8_0x2ac9c93ff493bd62bd0aef71f3bb7d4bdc2dbec67c35ad597f1de64a21f8799e,0x379388d0ca934629cd845ac7a3d32376b31ecbff14fe0dab68588ce16fcb56b8,1718206906,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,4593.6,4800.0,0.0,YES,2024-06-12 15:41:46+00:00,BUY,4593.6,4800.0,0.9570000000000001,0.9570000000000001,0.043
0x801905e4d3fb9651a788e517fed68daca7bc83d86009e8a45b2aeefc8781cba6_0x61510496cb8d168750c93348f4aab3d860645ca0d5c8dd1ac6a6a9a2b37d6ba6,0x801905e4d3fb9651a788e517fed68daca7bc83d86009e8a45b2aeefc8781cba6,1718206938,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,126.0,122.598,0.0,YES,2024-06-12 15:42:18+00:00,SELL,122.598,126.0,0.973,0.973,0.027
0xee1614eaefd79f4878864d3723012376e714260f13b330852d4166fa9bdc4e73_0x61510496cb8d168750c93348f4aab3d860645ca0d5c8dd1ac6a6a9a2b37d6ba6,0xee1614eaefd79f4878864d3723012376e714260f13b330852d4166fa9bdc4e73,1718206940,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,99.0,96.327,0.0,YES,2024-06-12 15:42:20+00:00,SELL,96.327,99.0,0.973,0.973,0.027
0xd8664c775b2bf16fc1dab4422b3319cfdc391452bd3d8b32369a90c3662f7a45_0x705b57692a2fb057fc3868239695c41f8f110f747b7a0f50116f0cb0301f3e46,0xd8664c775b2bf16fc1dab4422b3319cfdc391452bd3d8b32369a90c3662f7a45,1718206946,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,122.724,126.0,0.0,YES,2024-06-12 15:42:26+00:00,BUY,122.724,126.0,0.974,0.974,0.026
0x81eeb6504fa75f98b1274498a2726a11a503eb8182abd246bd58f5b899ca4050_0x53ecc18b56d2f3ae8651b68a01bddf2dff3b0e89d5d44124b0ac8fed880f0520,0x81eeb6504fa75f98b1274498a2726a11a503eb8182abd246bd58f5b899ca4050,1718206946,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,245.448,252.0,0.0,YES,2024-06-12 15:42:26+00:00,BUY,245.448,252.0,0.974,0.974,0.026
