id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x0becbdb9401579298623e97884ee193fa482828b3dfbbf5db87f8df590764d89_0x52c5f082b3ef8b232b9d86c7857701b02c342deb048352a11dd9c00c30ad834e,0x0becbdb9401579298623e97884ee193fa482828b3dfbbf5db87f8df590764d89,1715692366,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,41923275653168802773722021577656941405318779178082176346555928498667069501442,0,3755.0,3601.045,0.0,NO,2024-05-14 13:12:46+00:00,SELL,3601.045,3755.0,0.9590000000000001,0.041,0.9590000000000001
0x67c461fc8efaa00099357682c0d2a444c97508ed1dc5ec56064eb1c3aafdd25d_0xff8d06b87af3fd7065a5b860201befa8ebdb56c22270b2ae47d9fd718e1066bd,0x67c461fc8efaa00099357682c0d2a444c97508ed1dc5ec56064eb1c3aafdd25d,1715694281,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,11.4,300.0,0.0,YES,2024-05-14 13:44:41+00:00,BUY,11.4,300.0,0.038,0.038,0.962
0x705d7618da7b16983ac057bb916758531f620963b2fec6f1d79fe7959a1f7b4e_0x08c1ec2c5c8ebb42f476f3649a562c5374835fc0fb0a21970c57e5cc176e9b2b,0x705d7618da7b16983ac057bb916758531f620963b2fec6f1d79fe7959a1f7b4e,1715729461,0x30e443872ddf63b2908a49f92cd690c304a55102,0x794d83ac337e71df9c7bba38e9a1bca222e84e26,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,0.384215,10.384189,0.0,YES,2024-05-14 23:31:01+00:00,BUY,0.384215,10.384189,0.03700000067410175,0.03700000067410175,0.963
0x3c8acfec2f4d66359b3c6f5614949dc0dbcbc19ee32116f5e63cbe326fb61fe9_0xd3de5cfe79ea5a9651b4a0c7b9218905729854af311393a9da06de006c7b9a25,0x3c8acfec2f4d66359b3c6f5614949dc0dbcbc19ee32116f5e63cbe326fb61fe9,1715732318,0xfe175c90c4152392978fa402ed871657881298e9,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,400.0,20.0,0.0,YES,2024-05-15 00:18:38+00:00,SELL,20.0,400.0,0.05,0.05,0.95
0x8f7ff5bb21ad4baab51523748ac7a951245853cd8225bbe5e545cc72d87b5128_0x3c8a7209796f3e44f1c545e66c2ed566d5d878f84c38f267acc3b139045f86e9,0x8f7ff5bb21ad4baab51523748ac7a951245853cd8225bbe5e545cc72d87b5128,1715732388,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,662.15,34.4318,0.0,YES,2024-05-15 00:19:48+00:00,SELL,34.4318,662.15,0.052000000000000005,0.052000000000000005,0.948
0x1180608638a5a8b580046e3b2ff3d67a4b6d50cf838c4d895bf17d78ea422429_0xfa8699fd649ad38f15d9b4d24de6f200b3e4aa52f824794e66fd1d21636e9ebc,0x1180608638a5a8b580046e3b2ff3d67a4b6d50cf838c4d895bf17d78ea422429,1715732400,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,13.32,333.0,0.0,YES,2024-05-15 00:20:00+00:00,BUY,13.32,333.0,0.04,0.04,0.96
0x711eec67d04b3ca6e83865803ab12c97d8f3e79309d605b40b57a8e2bfe19d19_0x95adb799bc659f3baeda6b8f4c4a86ecfc8e0a3892ff4925a8090f6b569cf48b,0x711eec67d04b3ca6e83865803ab12c97d8f3e79309d605b40b57a8e2bfe19d19,1715732478,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,10.25,205.0,0.0,YES,2024-05-15 00:21:18+00:00,BUY,10.25,205.0,0.05,0.05,0.95
0x4706f1935ff6ea862f19cff039d4363db713be17146ae07b28878ed58cb86532_0x6a113304a74afc77c633f1acaa760e573310c260fad38070dbd827ab5c9454ca,0x4706f1935ff6ea862f19cff039d4363db713be17146ae07b28878ed58cb86532,1715735206,0xd171604dc2ceaf4632379a20da03bbda7cc60deb,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,27.629999,525.188678,0.0,YES,2024-05-15 01:06:46+00:00,BUY,27.629999,525.188678,0.05260966231263653,0.05260966231263653,0.94739
0x0d2850ade5b7dbb2d9afd56cce31c94c75507ab469f45f181545b7d681290c00_0x4d70056c10c3726707bfb8ffe9b7a837c5e0e07d0f3fed1888f4a37f06749ef8,0x0d2850ade5b7dbb2d9afd56cce31c94c75507ab469f45f181545b7d681290c00,1715739486,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,200.0,11.4,0.0,YES,2024-05-15 02:18:06+00:00,SELL,11.4,200.0,0.057,0.057,0.943
0x3fb0b720365d682973f2461a88a73fb6e854e69f10693b93fcc4f81e1ab92a8f_0xdb851cf73ca7914aaddcfcc748a22d3de7a94e69be2b63a573e59da86086f932,0x3fb0b720365d682973f2461a88a73fb6e854e69f10693b93fcc4f81e1ab92a8f,1715739530,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,290.0,5000.0,0.0,YES,2024-05-15 02:18:50+00:00,BUY,290.0,5000.0,0.058,0.058,0.942
0xada99e546326380b69a06aa8ea2941732712029cb06de5dd63a5041616107636_0x9b14c957cd238f1696e31932c088180acbca122ab41c3f685ea4920ad408a3c4,0xada99e546326380b69a06aa8ea2941732712029cb06de5dd63a5041616107636,1715760047,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x99f3c760fa4a140a3c6bbbe182c4a130a42581e2,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,0.862067,0.049999,0.0,YES,2024-05-15 08:00:47+00:00,SELL,0.049999,0.862067,0.0579989722376567,0.0579989722376567,0.942001
0xe63ce09cd0ca0ed1d92f6ec41d859ad543c2c80e151233d7681523ddbc8e96a1_0xacbe7a9842fbf562e059dc26e2fa6859f136ea463571714dfe9cb5eafc728d78,0xe63ce09cd0ca0ed1d92f6ec41d859ad543c2c80e151233d7681523ddbc8e96a1,1715775957,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x5edf4d9b0bf2c0d2065438a95b0373ed4f92fc02,41923275653168802773722021577656941405318779178082176346555928498667069501442,0,2.079001,1.999998,0.0,NO,2024-05-15 12:25:57+00:00,SELL,1.999998,2.079001,0.9619995372777599,0.038,0.9619995372777599
0xb56d395b1ff764c916a8ae7d2835e022b5c317600c040c6cba439a7396e25bed_0x98850173a8f8a9a77c7d7c42b9a9c07909b97da2e7e0983996e930779fb9bb84,0xb56d395b1ff764c916a8ae7d2835e022b5c317600c040c6cba439a7396e25bed,1715779835,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,52.56288,1460.08,0.0,YES,2024-05-15 13:30:35+00:00,BUY,52.56288,1460.08,0.036000000000000004,0.036000000000000004,0.964
0xaba1f144d93a20fdbedd874c3a30936aa2560c8eccec686dedf24dafbb0570ef_0x98850173a8f8a9a77c7d7c42b9a9c07909b97da2e7e0983996e930779fb9bb84,0xaba1f144d93a20fdbedd874c3a30936aa2560c8eccec686dedf24dafbb0570ef,1715779867,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,72.0,2000.0,0.0,YES,2024-05-15 13:31:07+00:00,BUY,72.0,2000.0,0.036,0.036,0.964
0x5203380b41970966739f91c3b89304e61da3a467b5ace8bca7a1d6499cb7e521_0x98850173a8f8a9a77c7d7c42b9a9c07909b97da2e7e0983996e930779fb9bb84,0x5203380b41970966739f91c3b89304e61da3a467b5ace8bca7a1d6499cb7e521,1715780279,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,72.0,2000.0,0.0,YES,2024-05-15 13:37:59+00:00,BUY,72.0,2000.0,0.036,0.036,0.964
0xd0b0de0177196952921e37331d7913ad5506f09ec9c378405f11c6deace83dd1_0x4e4681f1f60199bb4ee8d4cbf3d383ba52e753451a42f8facc78ffa3211ca00f,0xd0b0de0177196952921e37331d7913ad5506f09ec9c378405f11c6deace83dd1,1715780593,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,66.6778,1905.08,0.0,YES,2024-05-15 13:43:13+00:00,BUY,66.6778,1905.08,0.035,0.035,0.965
0xf40e566bce1564a32a78cf0790917dff6482ea31f7cdbefee75ac8dc3f6ea104_0x4e4681f1f60199bb4ee8d4cbf3d383ba52e753451a42f8facc78ffa3211ca00f,0xf40e566bce1564a32a78cf0790917dff6482ea31f7cdbefee75ac8dc3f6ea104,1715781187,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,11.0922,316.92,0.0,YES,2024-05-15 13:53:07+00:00,BUY,11.0922,316.92,0.034999999999999996,0.034999999999999996,0.965
